Id_data;Date;Observateur;Id_site;Etat_bio;Etat;Biotope;Site;Gps_latitude;Gps_longitude;Id_ecoute;Duree;Time;Protocol;Regne;Famille;Genre;Espece;Nom_sc;Nom_co;Taxonomic Order;Count
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE7;5;7:48 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;3
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE8;5;7:54 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE9;5;7:59 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;3
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE7;5;7:48 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE9;5;7:59 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE7;5;7:48 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE8;5;7:54 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE9;5;7:59 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE7;5;7:48 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE9;5;7:59 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE7;5;7:48 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE8;5;7:54 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE9;5;7:59 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;2
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE8;5;7:54 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;18/04/2021;Anthony LEVESQUE;B0GO;B0;0;B;A_Golconde;16.297784;-61.52418;B0GOE9;5;7:59 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Columbidae;Geotrygon;mystacea;Geotrygon mystacea;Colombe à  croissants;2250;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Trochilidae;Eulampis;holosericeus;Eulampis holosericeus;Colibri falle-vert;4269;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Rallidae;Gallinula;galeata;Gallinula galeata;Gallinule d'Amérique;5280;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Turdidae;Turdus;nudigenis;Turdus nudigenis;Merle à  lunettes;27419;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Turdidae;Turdus;nudigenis;Turdus nudigenis;Merle à  lunettes;27419;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE10;5;5:56 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;3
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE11;5;6:01 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1
;18/04/2021;Anthony LEVESQUE;B0TA;B0;0;B;A_Taonaba;16.291133;-61.5270426;B0TAE12;5;6:07 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Trochilidae;Eulampis;holosericeus;Eulampis holosericeus;Colibri falle-vert;4269;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Trochilidae;Orthorhyncus;cristatus;Orthorhyncus cristatus;Colibri huppé;4755;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE15;5;7:34 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Ardeidae;Butorides;virescens;Butorides virescens;Héron vert;7183;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE15;5;7:34 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;2
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;4
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Parulidae;Parkesia;noveboracensis;Parkesia noveboracensis;Paruline des ruisseaux;32673;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE15;5;7:34 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;2
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;2
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE15;5;7:34 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE15;5;7:34 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE15;5;7:34 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE13;5;7:40 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;26/03/2021;Anthony LEVESQUE;B0LA;B0;0;B;Lamentin;16.2870388;-61.6279407;B0LAE14;5;7:46 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Columbidae;Patagioenas;leucocephala;Patagioenas leucocephala;Pigeon à  couronne blanche;1900;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Columbidae;Patagioenas;leucocephala;Patagioenas leucocephala;Pigeon à  couronne blanche;1900;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Columbidae;Columbina;passerina;Columbina passerina;Colombe à  queue noire;2176;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Columbidae;Geotrygon;mystacea;Geotrygon mystacea;Colombe à  croissants;2250;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Columbidae;Zenaida;aurita;Zenaida aurita;Tourterelle à  queue carrée;2320;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Trochilidae;Eulampis;jugularis;Eulampis jugularis;Colibri madère;4268;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;4
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Picidae;Melanerpes;herminieri;Melanerpes herminieri;Pic de Guadeloupe;10565;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Tyrannidae;Elaenia;martinica;Elaenia martinica;Elénie siffleuse;15958;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Tyrannidae;Contopus;latirostris;Contopus latirostris;Moucherolle gobemouche;16158;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Mimidae;Cinclocerthia;ruficauda;Cinclocerthia ruficauda;Trembleur brun;26928;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Turdidae;Turdus;lherminieri;Turdus lherminieri;Grive à  pieds jaunes;27450;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;plumbea;Setophaga plumbea;Paruline caféiette;32769;3
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE16;5;7:13 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;2
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE18;5;7:07 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;18/04/2021;Anthony LEVESQUE;B0BP;B0;0;B;A_Belle-Plaine;16.2952893;-61.5242205;B0BPE17;5;7:19 AM;eBird - Stationary Count;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE19;5;8:37 AM;eBird - Stationary Count;Animalia;Columbidae;Streptopelia;decaocto;Streptopelia decaocto;Tourterelle turque;1968;1
;18/04/2021;Anthony LEVESQUE;B1BPR;B1;1;B;A_Belle-Plaine-route;16.2939536;-61.5157848;B1BPRE20;5;8:47 AM;eBird - Stationary Count;Animalia;Columbidae;Streptopelia;decaocto;Streptopelia decaocto;Tourterelle turque;1968;2
